100	100	100
3
2	72	68	76	372096	3
2	74	75	64	355200	1
2	69	57	70	275310	1
2	79	99	76	594396	1
2	78	96	79	591552	1
2	82	95	72	560880	1
2	98	62	50	303800	1
2	79	88	78	542256	3
2	74	90	91	606060	3
2	92	98	61	549976	1
2	60	81	77	374220	3
2	56	93	55	286440	1
2	66	71	60	281160	3
2	50	73	86	313900	1
2	60	88	95	501600	3
2	62	82	52	264368	2
2	62	71	81	356562	1
2	69	78	72	387504	3
2	86	85	63	460530	2
2	53	71	65	244595	1
2	51	90	87	399330	1
2	83	66	62	339636	1
2	89	51	73	331347	1
2	86	59	97	492178	1
2	90	76	63	430920	2
2	88	97	99	845064	2
2	99	92	55	500940	3
2	91	73	59	391937	2
2	55	66	50	181500	1
2	59	83	53	259541	3
2	63	75	68	321300	3
2	53	77	92	375452	2
2	77	67	68	350812	3
2	95	51	58	281010	3
2	75	68	86	438600	1
2	100	91	74	673400	2
2	93	56	54	281232	2
2	70	99	85	589050	3
2	64	87	100	556800	1
2	83	89	54	398898	1
2	64	86	55	302720	3
2	97	56	79	429128	1
2	89	96	100	854400	3
2	98	57	85	474810	1
2	95	77	79	577885	1
2	93	78	82	594828	3
2	68	58	86	339184	3
2	71	58	89	366502	2
2	81	63	52	265356	2
2	77	91	80	560560	3
2	72	86	82	507744	3
2	85	89	60	453900	3
2	74	56	100	414400	2
2	61	61	94	349774	3
2	98	51	80	399840	1
2	75	75	96	540000	2
2	88	93	66	540144	3
2	76	77	52	304304	1
2	81	66	77	411642	2
2	100	76	70	532000	1
2	84	95	47	375060	1
2	70	79	38	210140	2
2	98	98	45	432180	2
2	85	75	37	235875	3
2	68	74	36	181152	3
2	69	91	34	213486	2
2	74	75	26	144300	1
2	76	97	4	29488	2
2	73	71	26	134758	3
2	93	92	36	308016	2
2	87	31	73	196881	3
2	83	7	79	45899	3
2	76	17	68	87856	1
2	74	32	94	222592	3
2	88	44	83	321376	2
2	70	12	70	58800	3
2	76	37	79	222148	3
2	81	11	80	71280	2
2	76	50	88	334400	3
2	80	33	91	240240	2
2	23	89	82	167854	1
2	32	99	86	272448	2
2	6	68	85	34680	1
2	5	87	75	32625	2
2	15	73	97	106215	1
2	44	81	73	260172	1
2	44	87	91	348348	2
2	16	74	91	107744	1
2	43	69	94	278898	3
2	34	92	84	262752	1
2	42	10	15	6300	3
2	23	34	15	11730	1
2	21	17	12	4284	3
2	17	40	17	11560	3
2	37	34	29	36482	2
2	35	42	46	67620	3
2	19	46	12	10488	1
2	2	15	10	300	3
2	41	17	8	5576	2
2	18	14	23	5796	1
