100	100	100
3
1	89	92	22	180136	2
1	76	85	32	206720	1
1	84	77	34	219912	1
1	85	77	13	85085	1
1	74	94	39	271284	1
1	96	80	4	30720	2
1	84	77	33	213444	2
1	78	94	16	117312	2
1	77	80	8	49280	2
1	90	67	24	144720	2
1	88	81	22	156816	3
1	99	83	24	197208	2
1	70	88	49	301840	3
1	82	92	29	218776	1
1	72	87	38	238032	1
1	75	93	7	48825	2
1	96	72	29	200448	3
1	75	71	30	159750	3
1	78	90	24	168480	3
1	84	72	19	114912	3
1	88	95	5	41800	1
1	92	71	31	202492	3
1	76	75	11	62700	3
1	87	96	38	317376	2
1	84	81	22	149688	3
1	93	70	2	13020	1
1	81	86	44	306504	3
1	89	97	33	284889	2
1	94	93	28	244776	3
1	99	73	16	115632	1
1	96	98	43	404544	2
1	89	93	13	107601	2
1	78	98	14	107016	1
1	80	72	29	167040	1
1	94	76	11	78584	2
1	99	93	23	211761	1
1	80	92	41	301760	1
1	87	98	43	366618	3
1	87	95	33	272745	3
1	99	83	38	312246	3
1	85	93	17	134385	1
1	98	82	10	80360	3
1	88	75	10	66000	1
1	75	78	17	99450	2
1	78	73	34	193596	1
1	78	88	22	151008	2
1	88	86	27	204336	2
1	84	75	40	252000	3
1	93	76	24	169632	3
1	82	85	7	48790	3
1	98	89	11	95942	2
1	69	68	36	168912	3
1	90	76	25	171000	2
1	72	90	20	129600	3
1	68	84	3	17136	2
1	67	89	7	41741	1
1	98	76	44	327712	3
1	100	84	46	386400	3
1	99	89	32	281952	3
1	92	97	26	232024	2
1	48	91	78	340704	2
1	23	76	69	120612	3
1	42	90	96	362880	3
1	27	72	97	188568	3
1	34	93	88	278256	2
1	4	98	72	28224	1
1	19	86	77	125818	3
1	36	100	82	295200	3
1	8	69	96	52992	3
1	11	98	85	91630	2
1	82	36	75	221400	1
1	84	20	89	149520	2
1	92	48	98	432768	2
1	83	38	68	214472	1
1	68	21	93	132804	3
1	78	9	100	70200	1
1	77	26	95	190190	1
1	78	28	68	148512	2
1	93	42	76	296856	3
1	96	46	100	441600	2
1	50	50	50	125000	1
1	50	50	50	125000	3
1	50	50	50	125000	1
1	50	50	50	125000	1
1	50	50	50	125000	1
1	96	95	50	456000	1
1	87	98	50	426300	1
1	83	56	50	232400	3
1	67	98	50	328300	3
1	90	94	50	423000	3
1	25	45	26	29250	1
1	5	37	25	4625	2
1	28	15	41	17220	1
1	45	42	3	5670	1
1	21	2	22	924	3
1	22	2	5	220	3
1	49	18	20	17640	3
1	42	9	38	14364	3
1	6	44	30	7920	2
1	13	32	48	19968	3
