10	10	10
1
1	7	3	9	189	1
1	7	4	8	224	1
1	5	8	6	240	1
1	2	5	6	60	1
1	5	4	9	180	1
1	5	3	5	75	1
1	6	6	9	324	1
1	2	6	3	36	1
1	6	9	4	216	1
1	4	7	3	84	1
1	4	2	7	56	1
1	5	2	9	90	1
1	5	9	3	135	1
1	3	6	6	108	1
1	8	2	10	160	1
1	8	4	10	320	1
1	2	6	10	120	1
1	9	8	5	360	1
1	8	4	5	160	1
1	4	10	7	280	1
1	8	4	1	32	1
1	7	8	2	112	1
1	8	9	7	504	1
1	6	9	4	216	1
1	9	10	4	360	1
1	2	1	8	16	1
1	2	2	6	24	1
1	9	4	3	108	1
1	1	5	10	50	1
1	9	4	3	108	1
1	8	7	5	280	1
1	4	7	5	140	1
1	3	2	3	18	1
1	1	7	4	28	1
1	8	4	7	224	1
1	10	6	7	420	1
1	6	2	7	84	1
1	8	3	2	48	1
1	4	4	2	32	1
1	2	9	5	90	1
1	5	6	3	90	1
1	5	8	3	120	1
1	1	8	5	40	1
1	5	9	2	90	1
1	7	2	9	126	1
1	1	1	1	1	1
1	7	6	3	126	1
1	7	9	6	378	1
1	2	2	10	40	1
1	4	9	6	216	1
1	5	3	6	90	1
1	2	5	8	80	1
1	9	2	2	36	1
1	8	8	9	576	1
1	5	2	5	50	1
1	1	8	10	80	1
1	5	7	2	70	1
1	6	3	6	108	1
1	3	5	7	105	1
1	2	8	8	128	1
1	6	9	2	108	1
1	8	10	2	160	1
1	8	8	5	320	1
1	1	10	8	80	1
1	1	9	4	36	1
1	2	1	5	10	1
1	1	2	4	8	1
1	2	10	3	60	1
1	2	4	6	48	1
1	9	7	7	441	1
1	4	5	10	200	1
1	6	7	2	84	1
1	3	7	4	84	1
1	8	6	4	192	1
1	2	3	4	24	1
1	2	4	3	24	1
1	9	2	1	18	1
1	3	4	9	108	1
1	4	9	6	216	1
1	7	4	3	84	1
1	4	8	8	256	1
1	5	2	4	40	1
1	9	4	3	108	1
1	2	3	2	12	1
1	5	2	3	30	1
1	7	3	7	147	1
1	3	8	10	240	1
1	1	2	3	6	1
1	9	9	3	243	1
1	3	1	6	18	1
1	9	5	8	360	1
1	9	9	10	810	1
1	2	1	8	16	1
1	9	5	5	225	1
1	5	9	8	360	1
1	8	3	3	72	1
1	3	9	4	108	1
1	8	6	3	144	1
1	3	2	5	30	1
1	5	6	9	270	1
1	7	3	9	189	1
1	7	4	8	224	1
1	5	8	6	240	1
1	2	5	6	60	1
1	5	4	9	180	1
1	5	3	5	75	1
1	6	6	9	324	1
1	2	6	3	36	1
1	6	9	4	216	1
1	4	7	3	84	1
1	4	2	7	56	1
1	5	2	9	90	1
1	5	9	3	135	1
1	3	6	6	108	1
1	8	2	10	160	1
1	8	4	10	320	1
1	2	6	10	120	1
1	9	8	5	360	1
1	8	4	5	160	1
1	4	10	7	280	1
1	8	4	1	32	1
1	7	8	2	112	1
1	8	9	7	504	1
1	6	9	4	216	1
1	9	10	4	360	1
1	2	1	8	16	1
1	2	2	6	24	1
1	9	4	3	108	1
1	1	5	10	50	1
1	9	4	3	108	1
1	8	7	5	280	1
1	4	7	5	140	1
1	3	2	3	18	1
1	1	7	4	28	1
1	8	4	7	224	1
1	10	6	7	420	1
1	6	2	7	84	1
1	8	3	2	48	1
1	4	4	2	32	1
1	2	9	5	90	1
1	5	6	3	90	1
1	5	8	3	120	1
1	1	8	5	40	1
1	5	9	2	90	1
1	7	2	9	126	1
1	1	1	1	1	1
1	7	6	3	126	1
1	7	9	6	378	1
1	2	2	10	40	1
1	4	9	6	216	1
1	5	3	6	90	1
1	2	5	8	80	1
1	9	2	2	36	1
1	8	8	9	576	1
1	5	2	5	50	1
1	1	8	10	80	1
1	5	7	2	70	1
1	6	3	6	108	1
1	3	5	7	105	1
1	2	8	8	128	1
1	6	9	2	108	1
1	8	10	2	160	1
1	8	8	5	320	1
1	1	10	8	80	1
1	1	9	4	36	1
1	2	1	5	10	1
1	1	2	4	8	1
1	2	10	3	60	1
1	2	4	6	48	1
1	9	7	7	441	1
1	4	5	10	200	1
1	6	7	2	84	1
1	3	7	4	84	1
1	8	6	4	192	1
1	2	3	4	24	1
1	2	4	3	24	1
1	9	2	1	18	1
1	3	4	9	108	1
1	4	9	6	216	1
1	7	4	3	84	1
1	4	8	8	256	1
1	5	2	4	40	1
1	9	4	3	108	1
1	2	3	2	12	1
1	5	2	3	30	1
1	7	3	7	147	1
1	3	8	10	240	1
1	1	2	3	6	1
1	9	9	3	243	1
1	3	1	6	18	1
1	9	5	8	360	1
1	9	9	10	810	1
1	2	1	8	16	1
1	9	5	5	225	1
1	5	9	8	360	1
1	8	3	3	72	1
1	3	9	4	108	1
1	8	6	3	144	1
1	3	2	5	30	1
1	5	6	9	270	1
