100	100	100
1
1	24	24	29	16704	1
1	20	15	13	3900	1
1	6	22	27	3564	1
1	2	22	30	1320	1
1	17	2	7	238	1
1	37	27	21	20979	1
1	2	6	27	324	1
1	14	42	25	14700	1
1	2	16	12	384	1
1	26	6	2	312	1
1	29	21	5	3045	1
1	2	12	35	840	1
1	50	13	2	1300	1
1	14	41	48	27552	1
1	4	35	24	3360	1
1	34	47	48	76704	1
1	43	35	26	39130	1
1	39	2	25	1950	1
1	7	14	27	2646	1
1	30	15	36	16200	1
1	50	19	40	38000	1
1	33	4	28	3696	1
1	15	45	34	22950	1
1	28	41	43	49364	1
1	18	50	44	39600	1
1	39	44	2	3432	1
1	26	39	48	48672	1
1	33	47	45	69795	1
1	29	1	33	957	1
1	12	45	29	15660	1
1	39	11	13	5577	1
1	16	14	18	4032	1
1	8	29	20	4640	1
1	29	47	6	8178	1
1	31	14	37	16058	1
1	30	19	29	16530	1
1	6	39	25	5850	1
1	23	49	30	33810	1
1	14	6	32	2688	1
1	21	50	27	28350	1
1	11	33	37	13431	1
1	33	32	36	38016	1
1	48	24	22	25344	1
1	38	18	36	24624	1
1	26	9	16	3744	1
1	46	30	3	4140	1
1	11	50	29	15950	1
1	23	22	44	22264	1
1	6	50	16	4800	1
1	39	38	22	32604	1
1	35	21	21	15435	1
1	42	50	39	81900	1
1	17	41	49	34153	1
1	24	25	48	28800	1
1	41	5	34	6970	1
1	13	4	22	1144	1
1	8	32	43	11008	1
1	28	17	4	1904	1
1	37	21	18	13986	1
1	40	16	21	13440	1
1	82	89	40	291920	1
1	85	69	35	205275	1
1	67	85	45	256275	1
1	87	89	43	332949	1
1	67	83	2	11122	1
1	78	80	46	287040	1
1	84	88	41	303072	1
1	70	98	5	34300	1
1	91	81	8	58968	1
1	75	71	31	165075	1
1	82	24	82	161376	1
1	72	10	82	59040	1
1	92	3	85	23460	1
1	82	13	73	77818	1
1	95	8	67	50920	1
1	96	4	97	37248	1
1	70	43	71	213710	1
1	88	4	81	28512	1
1	88	35	91	280280	1
1	79	27	85	181305	1
1	85	99	51	429165	1
1	56	58	50	162400	1
1	50	65	58	188500	1
1	50	50	50	125000	1
1	50	50	50	125000	1
1	56	62	50	173600	1
1	86	85	50	365500	1
1	65	59	50	191750	1
1	60	90	50	270000	1
1	73	71	50	259150	1
1	17	68	73	84388	1
1	3	98	70	20580	1
1	44	78	97	332904	1
1	42	89	95	355110	1
1	50	100	96	480000	1
1	13	70	84	76440	1
1	45	81	95	346275	1
1	26	71	75	138450	1
1	39	80	96	299520	1
1	30	69	69	142830	1
